Country,Date,Time,Year,Site,Cluster,Plot,Latitude,Longitude,Altitude,Accuracy,Photo,SlopeDn,SlopeUp,MajLform,LformDes,PosTopoSeq,ArtSurface,VegCovLT40,PlotFlood,PlotCultMgd,Trees,Shrubs,Graminoids,Forbs,VegOther,Broadleaf,Needleleaf,Evergreen,Deciduous,WdCovRate1,WdCovRate2,WdCovRate3,WdCovRate4,HerbCovRate1,HerbCovRate2,HerbCovRate3,HerbCovRate4,HerbHeight,HerbAnnual,VegStrataDescr,SameLanduse90,LandOwnership,UseFoodBeverage,UseForage,UseTimberFuelwood,UseOther,LandUseHistory,RockCover1,RockCover2,RockCover3,RockCover4,Erosion1,Erosion2,Erosion3,Erosion4,SoilConservation,SWCStructures,SWCDescr,AugDepth1,AugDepth2,AugDepth3,AugDepth4,ShSuPlDe1,ShSuPlDe2,ShSuPlDe3,ShSuPlDe4,TrSuPlDe1,TrSuPlDe2,TrSuPlDe3,TrSuPlDe4,VegStructure,VegStructureOtherDescr,ImpactTreeCutting,ImpactAgric,ImpactGrazing,ImpactFire,ImpactUrban,ImpactIndustry,ImpactErosion,ImpactAlienVeg,ImpactCollecting,ImpactOther,ImpactOtherDescr,Notes,KEY,notes1,notes2,dom_landuse,other_landuse,rangel_data
Eswatini,"Feb 18, 2021",5:09:00 AM,2021,Mtsambama,3,2,-26.9549,31.2803,954.2,6,media/1613643007602.jpg,22,9,steep,high_gradient_mountain,upland,,no,no,no,yes,no,no,no,no,yes,no,no,yes,3,3,3,3,2,3,3,3,003to03,yes,Trees are found in the plot.,yes,government,no,no,no,no,Virgin land,May-40,May-40,May-40,May-40,sheet,rill,rill,rill,,0,none,10,15,14,15,0,0,0,0,2,3,4,2,bushland,,0,0,0,0,0,0,0,1,0,0,,,uuid:aa97dc63-0d7e-4f4f-82a5-0f1a6fb4460b,CM=10,,,Bushland,no
Eswatini,"Feb 11, 2021",7:09:00 AM,2021,Mtsambama,3,4,-26.9526,31.2766,793.4,7,media/1613045384959.jpg,22,9,steep,mededium_gradient_mountain,midslope,,no,yes,no,no,no,yes,yes,,no,no,yes,no,2,2,2,2,3,4,3,4,03to08,yes,Grasses and a few shrublets,yes,communal,yes,yes,yes,,Virgin land,under5,under5,under5,under5,rill,sheet,sheet,sheet,,0,none,20,20,20,20,0,0,0,0,0,0,0,0,freshwater_aquatic,,2,0,1,0,0,0,2,1,2,,,,TLJ842LUWJX75WG6WB1RPWNH9,Cm: 0-20(18),,,,no
Eswatini,"Feb 11, 2021",6:00:00 AM,2021,Mtsambama,3,5,-26.9508,31.2761,885.7,5,media/1613041265283.jpg,26,9,steep,high_gradient_mountain,midslope,,no,no,no,yes,yes,yes,yes,,yes,yes,yes,no,4,4,4,4,3,3,3,3,03to30,yes,Plot is a bushland dominated by trees and shrubs.,yes,communal,no,yes,no,,"Covered with trees mainly of imbondvo, lugagane and tincozi. Also a few shrubs.",May-40,May-40,May-40,over40,rill,rill,rill,rill,,0,none,16,17,15,18,0,0,2,0,9,8,11,9,bushland,,1,0,0,0,0,0,2,1,1,,,,2SEFEDSKJIE5UYPOKII5H4LZ3,"Cm: 0-20(20)
Infiltration was measured",,,,no
Eswatini,"Feb 11, 2021",6:03:00 AM,2021,Mtsambama,3,6,-26.9511,31.276,899,5,media/1613041419306.jpg,16,3,steep,high_gradient_mountain,midslope,,no,no,no,yes,no,yes,yes,,yes,no,yes,yes,3,4,3,3,3,3,3,3,003to03,no,There are tall trees and other herbaceous plants,yes,communal,no,yes,no,,Virgin land,May-40,May-40,May-40,May-40,sheet,sheet,sheet,sheet,,0,none,20,20,20,18,0,0,0,0,4,3,0,4,bushland,,0,0,1,0,0,0,1,1,0,,,,RO3DH115DPMSCF9KE56K5XK8P,CM: 0-20,,,,no
Eswatini,"Feb 11, 2021",6:48:00 AM,2021,Mtsambama,3,7,-26.9499,31.2773,888.4,5,media/1613044138884.jpg,24,11,steep,high_gradient_mountain,ridge_crest,,no,no,no,yes,yes,yes,yes,,yes,yes,yes,yes,4,4,5,5,4,4,3,3,03to30,yes,Plot is characterised of a mixture of trees and shrubs densely distributed all over the plot.,yes,communal,yes,no,yes,,Virgin land,May-40,May-40,May-40,May-40,rill,rill,rill,rill,,0,none,18,15,13,10,3,2,1,3,4,5,6,4,bushland,,0,0,1,0,0,0,1,0,2,,,,546BM6IC3YVRZVKZ6ZJTFIRWW,Cm: 0-20(18),,,,no
Eswatini,"Feb 18, 2021",5:37:00 AM,2021,Mtsambama,3,8,-26.9549,31.2795,941.6,5,media/1613644670184.jpg,27,9,steep,high_gradient_mountain,midslope,,no,no,no,yes,yes,no,no,no,yes,no,no,no,3,4,3,3,2,2,3,2,003to03,yes,Very rocky with shrubs dotted all over,yes,government,no,no,no,no,Virgin land,over40,over40,over40,over40,sheet,sheet,sheet,sheet,,0,none,18,15,15,16,2,1,0,0,2,3,2,3,bushland,,0,0,0,0,0,0,2,0,0,0,,,uuid:01ac4e19-d636-4505-9445-9675de4a2316,CM=15,,,Bushland,no
Eswatini,"Feb 18, 2021",5:19:00 AM,2021,Mtsambama,3,9,-26.9542,31.2801,908,5,media/1613643627737.jpg,19,7,steep,high_gradient_mountain,midslope,,yes,no,no,yes,no,no,no,no,yes,no,no,yes,2,2,2,2,1,2,2,2,003to03,yes,Little ground cover as area is very rocky.Trees area dotted all over the plot.,yes,government,no,no,no,no,Virgin land,over40,over40,over40,over40,rill,rill,rill,rill,,5,none,15,10,11,13,0,0,0,0,2,3,0,2,bushland,,0,0,0,0,0,0,2,0,0,0,,,uuid:1804fe8c-8a99-4510-bb50-35d6375e6dca,CM=20,,,Bushland,no
Eswatini,"Feb 23, 2021",6:26:00 AM,2021,Mtsambama,4,12,-26.9199,31.2704,516.3,12,media/1614079599643.jpg,19,8,sloping,mededium_gradient_mountain,midslope,,no,no,no,yes,yes,yes,yes,,yes,yes,yes,yes,5,5,5,5,4,4,4,4,03to08,yes,Plot is dominated by trees and shrubs densely distributed around,yes,communal,no,yes,no,,Virgin land,May-40,May-40,May-40,May-40,rill,rill,rill,rill,,0,none,18,17,20,15,3,2,4,2,5,5,5,5,bushland,,0,0,1,0,0,0,1,0,0,,,,BNONQEMBHHEAOSUWAGN95UI9F,CM0-20(18),,,,no
Eswatini,"Feb 23, 2021",6:21:00 AM,2021,Mtsambama,4,3,-26.9193,31.2704,512.8,11,media/1614079426468.jpg,15,6,sloping,mededium_gradient_mountain,midslope,,no,no,no,yes,yes,yes,yes,,yes,yes,yes,yes,3,3,3,3,2,2,2,2,003to03,no,This plot consists of trees and shrubs with grasses around,yes,communal,no,yes,no,,This plot is a virgin land,under5,under5,under5,under5,none,sheet,none,none,,0,none,20,20,20,20,1,0,2,0,4,5,5,4,bushland,,0,0,1,0,0,0,0,1,0,,,,5GOWWN9FMPV3GPUD2Y9XN1E55,CM: 0-20,,,,no
Eswatini,"Feb 23, 2021",6:36:00 AM,2021,Mtsambama,4,6,-26.922,31.27,527.8,6,media/1614080208520.jpg,12,4,sloping,medium_gradient_hill,midslope,,no,no,no,yes,yes,yes,yes,,yes,yes,yes,yes,2,2,2,2,1,1,1,1,03to08,no,This plot consists of trees and shrubs with low lying grasses be neeth the trees,no,communal,yes,yes,no,,This is a virgin land,under5,under5,under5,under5,sheet,sheet,sheet,sheet,,0,none,20,20,20,20,4,4,3,3,5,5,4,2,bushland,,0,0,1,0,0,0,1,0,0,,,,V40OKH07WQOAHL0EWAVBV65PM,CM: 0-20(20),,,,no
Eswatini,"Feb 16, 2021",5:55:00 AM,2021,Mtsambama,5,10,-26.991,31.3043,1042.7,117,media/1613472960404.jpg,8,18,steep,high_gradient_mountain,midslope,,no,no,no,yes,no,no,no,no,yes,no,yes,yes,5,5,5,5,5,5,5,5,03to08,yes,Acacia  dealbata found dominating the area.,yes,communal,no,no,no,no,Virgin land,under5,under5,under5,under5,none,none,none,none,,0,none,47,58,65,67,0,0,0,0,5,5,3,6,woodland,,1,0,0,0,0,0,1,1,1,0,,,uuid:29a821a3-d8a1-4d78-b5bb-411962f65c08,Cm=50,,,Woodland,no
Eswatini,"Jan 18, 2021",4:29:00 AM,2021,Mtsambama,5,11,-26.9857,31.3022,1044.8,5,media/1610962320303.jpg,17,4,sloping,medium_gradient_hill,midslope,,no,no,no,yes,no,yes,yes,,yes,yes,no,yes,5,5,5,5,4,3,4,4,03to30,yes,The plot is a forest with very few low lying grasses and few alien vegetation,yes,communal,no,yes,yes,,The plot is used as a source of firewood and for building material,May-40,under5,May-40,May-40,sheet,none,none,none,,0,none,30,35,40,37,0,0,0,0,21,17,16,16,Forest,,2,0,0,0,0,0,1,2,1,,,,WT1RJIJT4KMZIGEKRU81TB9OS,CM:20-50(38),,,,no
Eswatini,"Feb 16, 2021",6:22:00 AM,2021,Mtsambama,5,12,-26.9884,31.3029,1019.3,10,media/1613474583596.jpg,5,13,steep,high_gradient_mountain,midslope,,no,no,no,yes,no,no,yes,no,yes,no,yes,yes,5,5,5,5,5,5,5,5,03to08,yes,Trees have interlocking crowns that are covering the whole plot.,yes,communal,no,no,yes,no,Virgin land,under5,under5,under5,under5,none,none,sheet,sheet,,0,none,40,50,40,42,0,0,0,0,5,4,5,4,woodland,,1,0,1,0,0,0,1,1,1,0,,,uuid:91301b11-665c-4ac2-b1d7-9a9a7834e277,Cm=35,,,Woodland,no
Eswatini,"Feb 16, 2021",5:49:00 AM,2021,Mtsambama,5,13,-26.9902,31.3042,1053.3,5,media/1613472622305.jpg,9,14,steep,high_gradient_mountain,midslope,,no,no,no,yes,yes,no,no,no,yes,no,yes,yes,5,5,5,5,5,5,5,5,03to08,yes,Woody species are found sparsely populated in the area.acacia dominated the area.,yes,communal,no,no,no,no,Virgin land,under5,under5,under5,under5,sheet,sheet,sheet,sheet,,0,none,48,52,55,40,2,1,1,1,5,3,2,2,bushland,,2,0,0,0,0,0,1,1,1,0,,,uuid:e78e0cf4-3386-46f7-b6d2-3aa673ea9c3c,Cm=40,,,Bushland,no
Eswatini,"Jan 18, 2021",4:04:00 AM,2021,Mtsambama,5,14,-26.985,31.3018,1037,5,media/1610960772613.jpg,17,4,sloping,medium_gradient_hill,midslope,,no,no,no,yes,yes,no,yes,,yes,yes,yes,yes,4,4,4,4,5,5,5,5,003to03,yes,The plot is covered with low lying grasses averaging at 0.03-0.3M height. There are also trees and shrubs. There is also an invasion of alien vegetation in the plot,yes,communal,no,yes,no,,Virgin land,May-40,May-40,May-40,May-40,sheet,sheet,sheet,sheet,,0,none,30,35,30,27,0,1,0,0,2,1,0,0,wooded_grassland,,0,0,0,0,0,0,0,2,0,,,,2NXGCFU7QW01SZU8O392VIVHM,"CM:20-50(35)
Infiltration measured",,,,no
Eswatini,"Feb 16, 2021",5:32:00 AM,2021,Mtsambama,5,15,-26.9881,31.3048,1075.8,6,media/1613471555949.jpg,8,13,sloping,mededium_gradient_mountain,midslope,,no,no,yes,no,no,no,no,no,no,no,no,no,0,0,0,0,5,5,5,5,03to30,yes,No trees and shrubs,yes,communal,yes,no,no,no,Maize field,under5,under5,under5,under5,none,none,none,none,,2,struc,70,50,68,47,0,0,0,0,0,0,0,0,cropland,,0,3,0,0,0,0,0,0,0,0,,,uuid:7ab528ba-8ac7-420e-a895-d78fb8187fbe,Cm=50,,,,no
Eswatini,"Jan 18, 2021",3:10:00 AM,2021,Mtsambama,5,4,-26.9845,31.304,1039.9,5,media/1610957546705.jpg,5,1,sloping,medium_gradient_hill,midslope,,no,no,no,no,yes,yes,yes,,yes,yes,no,yes,2,3,3,3,3,3,3,3,03to08,yes,There are grasses dominating the plot with few woody plants. There is also a growing population of alien vegetation,yes,communal,no,yes,no,,Virgin land,under5,under5,under5,under5,none,none,none,none,,1,struc,60,35,34,30,0,2,0,3,0,0,0,0,wooded_grassland,,0,1,1,0,0,0,1,3,0,,,,IQ5QEAZ8N63JTNTVUO3XADYEU,"CM:20-50(50)
Infiltration measured",,,,yes
Eswatini,"Jan 18, 2021",5:03:00 AM,2021,Mtsambama,5,5,-26.9854,31.3028,1036.9,5,media/1610964248080.jpg,12,4,sloping,medium_gradient_hill,midslope,,no,no,no,yes,yes,yes,yes,,yes,yes,no,yes,3,3,2,3,2,2,3,3,03to08,yes,There are grasses of 0.3-0.8M height. There are also few trees and shrubs. There is a growing population of alien vegetation that is slowly colonizing the grass species,yes,communal,no,yes,no,,Virgin land used for grazing,May-40,May-40,under5,under5,sheet,sheet,sheet,sheet,,0,none,25,35,30,40,0,3,4,0,0,3,0,0,wooded_grassland,,0,0,1,0,0,0,1,2,0,,,,8C6NGJ3PHY1U86JR31HH5VMJT,CM: 20-50(30),,,,no
Eswatini,"Feb 16, 2021",6:16:00 AM,2021,Mtsambama,5,7,-26.9883,31.303,1023.6,10,media/1613474226284.jpg,6,12,steep,high_gradient_mountain,midslope,,no,no,no,yes,yes,no,no,no,yes,no,yes,yes,5,5,5,5,4,5,4,5,03to08,yes,Gum trees are dominating area their average height is 5_6m,yes,communal,no,no,no,no,Virgin land,May-40,under5,May-40,under5,sheet,sheet,sheet,sheet,,0,none,40,55,48,42,2,0,0,0,4,5,6,6,woodland,,1,0,1,0,0,0,1,1,1,0,,,uuid:0192ad6c-524b-468c-af01-5f861a9adb9d,Cm=40,,,,no
Eswatini,"Jan 18, 2021",3:38:00 AM,2021,Mtsambama,5,9,-26.9845,31.303,1021.2,5,media/1610959171824.jpg,8,1,sloping,medium_gradient_hill,midslope,,no,yes,no,yes,yes,yes,yes,,yes,yes,yes,yes,5,5,5,5,4,4,2,3,03to08,no,There is much cover of woody plants. There are trees with a canopy cover of more than 80%. There are few grasses and other herbaceous plants.,yes,communal,yes,yes,no,,Virgin land. Much portion of the plot falls onto the river,over40,over40,May-40,May-40,rill,gully,rill,rill,,0,none,45,50,38,50,1,1,0,0,5,6,6,7,freshwater_aquatic,,0,0,0,0,0,0,3,1,0,,,,2DZQKHMOBAE9WT7FG71WQHMHD,CM:20-50(48),,,River,no
Eswatini,"Jan 21, 2021",4:48:00 AM,2021,Mtsambama,6,11,-26.969,31.2942,1043.3,5,media/1611222539080.jpg,8,5,sloping,medium_gradient_hill,midslope,,no,no,yes,no,no,no,no,no,no,no,no,no,0,0,0,0,5,5,5,5,03to30,yes,No trees and shrubs.,yes,communal,yes,no,no,no,Maize field.,under5,under5,under5,under5,sheet,sheet,sheet,sheet,,1,struc,80,80,75,76,0,0,0,0,0,0,0,0,cropland,,1,3,0,0,0,0,1,0,0,0,,,uuid:71002bd2-042b-485d-93a8-15c9bceb0b43,CM=80,,,,no
Eswatini,"Jan 21, 2021",6:41:00 AM,2021,Mtsambama,6,12,-26.9726,31.3004,1043,5,media/1611229323105.jpg,13,9,sloping,high_gradient_mountain,midslope,,no,no,no,yes,yes,no,yes,no,yes,no,yes,no,4,4,4,4,4,4,3,4,03to08,yes,Plot is dominated by Acacia polyacantha of an average of 7 metres height.known as umtfolo,yes,communal,no,yes,no,no,Virgin land.,under5,under5,under5,under5,sheet,sheet,sheet,sheet,,0,none,20,18,20,14,2,2,1,0,5,4,4,4,bushland,,1,0,1,0,0,0,0,0,0,0,,,uuid:f7658f82-4918-4f4f-b386-b33c0658ee7a,CM=30,,,Bushland,no
Eswatini,"Jan 21, 2021",6:20:00 AM,2021,Mtsambama,6,14,-26.9701,31.2979,1016.2,5,media/1611228086086.jpg,12,8,sloping,high_gradient_mountain,midslope,,no,no,no,yes,yes,no,no,no,yes,no,no,yes,5,5,5,5,5,5,5,5,03to30,yes,Acacia polyacantha is found dominating the plot commonly known as umtfolo.,yes,communal,no,no,yes,no,Virgin land.,under5,under5,under5,under5,none,none,sheet,none,,0,none,45,40,47,50,2,4,3,2,5,3,5,4,bushland,,1,0,1,0,0,0,0,1,1,0,,,uuid:a1a7fa6b-e1f9-429f-84a7-eeafd763a727,CM=30,,,Bushland.,no
Eswatini,"Jan 12, 2021",3:35:00 AM,2021,Mtsambama,6,15,-26.971,31.2992,1049.9,7,media/1610440592868.jpg,11,2,sloping,mededium_gradient_mountain,midslope,,no,no,no,no,no,yes,yes,,no,no,no,no,3,2,2,2,4,4,5,5,03to08,yes,This is a grassland with grasses averaging 0.3 -0.8m.,no,communal,no,yes,no,,"This plot consists of a main road which cuts next to the plot ,its I covered with grasses and rocks are also there",May-40,May-40,May-40,May-40,rill,sheet,none,none,,0,none,20,20,19,20,0,0,0,0,0,0,0,0,grassland,,0,0,0,0,3,0,2,1,0,,,,7T285ZV7VWFPDGW7SKNXT97NF,CM: 20-50(45) infiltration measured in this plot.,,,,no
Eswatini,"Jan 12, 2021",5:21:00 AM,2021,Mtsambama,6,4,-26.9721,31.2927,1031.3,5,media/1610446930336.jpg,15,5,sloping,medium_gradient_hill,midslope,,no,no,no,yes,yes,yes,yes,,yes,yes,yes,yes,5,5,5,5,4,4,4,4,08to30,yes,This plot is characterised of tall wattle trees densely distributed all over the plot and grasses.,yes,communal,no,no,no,,This is a virgin land.,under5,under5,under5,under5,rill,rill,sheet,rill,,0,none,18,19,20,18,0,2,2,1,5,4,6,3,bushland,,1,1,1,0,0,0,1,0,1,,,,J7HFEKQ7DTGVVZ0A84FQXJQUO,CM: 20-50(22),,,,no
Eswatini,"Jan 12, 2021",4:50:00 AM,2021,Mtsambama,6,5,-26.9737,31.2932,1026.9,16,media/1610445047466.jpg,16,1,sloping,medium_gradient_hill,ridge_crest,,no,no,yes,no,no,yes,yes,,no,yes,no,yes,0,0,0,0,1,1,1,1,03to30,yes,This plot is a cropland mainly Maize is grown.,no,communal,yes,yes,no,,"These has been a cropland for over 10 years ago,only Maize and(tintsanga) is intercropped,organic and organic fertilizer is applied.",May-40,May-40,May-40,May-40,sheet,sheet,sheet,sheet,,2,struc,28,32,30,30,0,0,0,0,0,0,0,0,cropland,,0,3,1,0,0,0,1,0,0,,,,234UQFKLW07CB7M32G9GGWIXW,CM: 20-50(30) this point was shifted 28m because it falls within a homestead.,,,,no
Eswatini,"Jan 21, 2021",5:12:00 AM,2021,Mtsambama,6,6,-26.9665,31.2929,1063.9,5,media/1611223961953.jpg,9,6,sloping,mededium_gradient_mountain,midslope,,no,no,no,yes,yes,no,no,no,yes,no,yes,yes,5,5,5,5,5,5,5,5,03to08,yes,Woody species are found in close proximity of each other.,yes,communal,no,no,no,no,Virgin land.,under5,under5,under5,under5,sheet,sheet,sheet,sheet,,0,none,40,35,40,37,3,3,2,4,6,4,4,5,bushland,,1,0,0,0,0,0,1,1,1,0,,,uuid:90ff87d6-6afa-4289-8bc8-3cee2f57076e,CM=40,,,Bushland,no
Eswatini,"Jan 12, 2021",4:24:00 AM,2021,Mtsambama,6,7,-26.9731,31.2945,1023.8,8,media/1610443508911.jpg,20,2,sloping,medium_gradient_hill,ridge_crest,,no,no,no,no,no,yes,yes,,yes,yes,no,yes,2,2,2,2,2,2,2,2,03to08,yes,This plot consists of shrublets and grasses averaging from 0.3-0.8m of height.,yes,communal,no,yes,no,,This is a virgin land,May-40,May-40,May-40,May-40,sheet,sheet,rill,rill,,0,none,45,35,20,20,0,0,0,0,0,0,0,0,wooded_grassland,,1,0,0,0,2,0,1,1,0,,,,PZY4RMTQ5ULZCZV81GSMH6UQE,CM: 20-50(50) part of subplot 4 falls within a homestead.,,,,no
Eswatini,"Jan 12, 2021",4:00:00 AM,2021,Mtsambama,6,8,-26.9727,31.2963,997.4,10,media/1610442097121.jpg,14,1,sloping,medium_gradient_hill,midslope,,no,no,yes,no,no,yes,yes,,no,yes,no,yes,0,0,1,0,5,5,4,4,03to08,yes,The are herbs in these plot  the are few trees in the contours.,yes,communal,yes,yes,no,,"This plot has been a cropland ,usage of artificial fertilizer,intercropping tintsanga,structural and vegetative for water consevertion,its been Left for fallowing.",under5,under5,under5,under5,none,sheet,sheet,none,,2,struc veg,35,50,47,40,0,0,0,0,0,0,0,0,cropland,,0,1,1,0,0,0,1,0,0,,,,5SCAVM3QPLBX7XEP2R6QFVTK3,CM: 20-50(45),,,,no
Eswatini,"Jan 21, 2021",5:07:00 AM,2021,Mtsambama,6,9,-26.9666,31.2933,1065.1,5,media/1611223677234.jpg,7,6,sloping,mededium_gradient_mountain,midslope,,no,no,no,yes,yes,no,no,no,yes,no,no,yes,5,5,5,5,5,5,5,5,03to08,yes,Plot has mixture of trees and shrubs found in close proximity of each other.,yes,communal,no,no,no,no,Virgin land.,May-40,under5,under5,under5,sheet,sheet,sheet,sheet,,0,none,55,50,53,60,1,2,4,4,3,4,2,3,bushland,,1,0,1,0,0,0,1,1,1,0,,,uuid:11fbd3e0-5c9c-4fb7-aebf-be2a54c8b183,CM=50,,,Bushland,no
Eswatini,"Feb 9, 2021",2:54:00 AM,2021,Mtsambama,7,10,-26.9462,31.3055,990.6,5,media/1612857324690.jpg,12,1,sloping,medium_gradient_hill,midslope,,no,no,no,no,no,yes,yes,,no,no,no,yes,1,1,1,1,2,2,2,2,03to30,yes,This plot consist of mainly grass with few herbs,no,communal,no,yes,no,,This is a virgin land.,under5,under5,under5,under5,sheet,sheet,sheet,sheet,,0,none,30,38,30,27,0,0,0,0,0,0,0,0,grassland,,0,0,0,0,0,0,0,0,0,,,,KGWLVTGGWBONFHZWXEHQ0QNLP,Cm: 20-50(35),,,,yes
Eswatini,"Jan 19, 2021",3:54:00 AM,2021,Mtsambama,7,11,-26.9484,31.3003,918.2,5,media/1611046494045.jpg,10,8,sloping,mountainous_highland,midslope,,no,no,yes,no,no,no,no,no,no,no,no,no,0,0,0,0,5,5,5,5,03to30,yes,No trees and shrubs.,yes,communal,yes,no,no,no,Maize field,under5,under5,under5,under5,none,sheet,sheet,sheet,,1,struc,55,50,47,50,0,0,0,0,0,0,0,0,cropland,,1,3,1,0,0,0,1,0,0,0,,,uuid:8c4ea664-29de-405c-8060-c5add8221437,CM=50,,,,no
Eswatini,"Jan 19, 2021",3:30:00 AM,2021,Mtsambama,7,12,-26.9458,31.303,972.6,5,media/1611045049978.jpg,8,5,sloping,mountainous_highland,midslope,,no,no,yes,no,no,no,no,no,no,no,no,no,1,0,0,1,5,5,5,5,03to30,yes,No trees and shrubs.,no,communal,yes,no,no,no,Maize is planted.,under5,under5,under5,under5,sheet,sheet,sheet,sheet,,2,struc,70,7,65,55,0,0,0,0,0,0,0,0,cropland,,1,3,1,0,1,0,1,0,0,0,,,uuid:548c2484-7fd5-42e8-8edf-6522fe440db1,CM=50,,,,no
Eswatini,"Feb 9, 2021",3:52:00 AM,2021,Mtsambama,7,15,-26.947,31.2978,905.8,5,media/1612860856938.jpg,14,3,sloping,low_gradient_hill,midslope,,no,no,yes,yes,no,yes,yes,,no,yes,no,no,0,1,0,0,5,2,5,5,003to03,yes,This plot has a cropland. Maize is grown. There is also a tree at subplot 2.,no,communal,yes,yes,no,,Covered with maize plants. Has been a cropland for the past 10 years.,under5,under5,under5,under5,sheet,none,sheet,sheet,,2,struc,20,20,20,20,0,0,0,0,0,1,0,0,cropland,,0,3,0,0,0,0,1,0,0,,,,QTAN3UDX6PXUIQ9JI9Q24UAO5,Cm: 0-20(20),,,,no
Eswatini,"Feb 9, 2021",4:27:00 AM,2021,Mtsambama,7,2,-26.9513,31.3002,918.2,5,media/1612862921788.jpg,11,4,sloping,medium_gradient_hill,midslope,,no,no,yes,no,no,yes,yes,,yes,yes,no,yes,3,3,3,3,5,5,5,5,08to30,yes,"Plot is a cropland, there are maize plants and other herbaceous plants.",yes,communal,yes,yes,no,,"Maize is grown, monoculture is practised, intercropping is practised. No organic nor inorganic fertilizers is applied.",under5,under5,under5,under5,sheet,sheet,sheet,sheet,,2,struc,20,20,20,20,0,0,0,0,0,0,0,0,cropland,,0,2,1,0,0,0,1,1,0,,,,8PZZJ2OXGFXJCAJRAOUBHVXIJ,Cm: 0-20(20),,,,no
Eswatini,"Jan 19, 2021",3:40:00 AM,2021,Mtsambama,7,3,-26.9471,31.3027,956.8,5,media/1611045724522.jpg,11,8,sloping,mountainous_highland,midslope,,no,no,yes,no,no,no,no,no,no,no,no,no,0,0,0,0,4,4,4,4,003to03,yes,No trees and shrubs.,no,communal,yes,no,no,no,Sweet potato is being produced in this area.,May-40,May-40,May-40,under5,sheet,sheet,sheet,sheet,,1,struc,40,58,60,55,0,0,0,0,0,0,0,0,cropland,,0,3,1,0,1,0,1,0,0,0,,,uuid:5a98ca1c-da81-4c76-a10d-20ca8d1ba58e,CM=70,,,,no
Eswatini,"Jan 19, 2021",3:48:00 AM,2021,Mtsambama,7,4,-26.9473,31.3006,930.1,5,media/1611046184892.jpg,5,4,sloping,mountainous_highland,midslope,,no,no,no,no,no,no,no,no,no,no,no,no,0,0,0,0,5,5,5,5,03to08,yes,No trees and shrubs.,no,communal,no,yes,no,no,This area was once used as a crop fields but now has been abandoned.,under5,under5,under5,under5,none,none,none,none,,1,struc,70,75,70,80,0,0,0,0,0,0,0,0,grassland,,0,0,1,0,0,0,0,0,0,0,,,uuid:f3c04f9a-cebe-4a5b-89eb-813332341ef8,CM=80,,,,yes
Eswatini,"Feb 9, 2021",4:57:00 AM,2021,Mtsambama,7,6,-26.9525,31.3053,975.2,5,media/1612864700528.jpg,16,4,sloping,low_gradient_hill,midslope,,no,no,yes,yes,no,yes,yes,,yes,no,no,yes,1,1,1,1,5,5,5,5,03to08,yes,The plot is a cropland with maize plants cultivated. There are grasses and other herbaceous plants in the plants,yes,communal,yes,yes,no,,This is a cropland for the past 30 years. Maize is the primary crop cultivated. There is intercropping practised (Tintsanga). Artificial fertilizer is applied and no crop rotation and no fallowing,under5,under5,under5,under5,sheet,sheet,sheet,sheet,,2,veg struc,25,38,40,35,0,0,0,0,0,1,0,0,cropland,,0,1,1,0,0,0,1,0,0,,,,L23NLS329L84YEEYS9YP3TNUJ,CM: 0-20(20),,,,no
Eswatini,"Jan 19, 2021",4:04:00 AM,2021,Mtsambama,7,7,-26.9454,31.3013,937.9,5,media/1611047100421.jpg,8,6,sloping,mountainous_highland,midslope,,no,no,no,no,no,no,no,no,no,no,no,no,0,0,0,0,5,5,5,5,03to08,yes,No trees and shrubs.,no,communal,no,yes,no,no,This is a crop field that has turned into a grassland.,under5,under5,under5,under5,none,none,none,none,,0,none,35,40,40,53,0,0,0,0,0,0,0,0,grassland,,0,0,1,0,0,0,0,0,0,0,,,uuid:93c44197-3b32-446d-80fe-0ae3a3563b99,CM=45,,,,yes
Eswatini,"Feb 9, 2021",3:31:00 AM,2021,Mtsambama,7,8,-26.9458,31.299,922.6,5,media/1612859546933.jpg,9,2,sloping,medium_gradient_hill,midslope,,no,no,yes,no,no,yes,yes,,yes,yes,no,yes,1,1,1,1,2,2,2,2,03to08,yes,This is a cropland it consist of maize crops only. Inorganic and organic fertilizer is used. Mono cropping is practised,yes,communal,yes,yes,no,,These has been a cropland for over 20 years.,under5,under5,under5,under5,sheet,sheet,sheet,sheet,,2,struc veg,42,30,40,40,0,0,0,0,0,0,0,0,cropland,,0,2,0,0,0,0,1,0,0,,,,GB32DN8273VH29R1RK3B3Z98D,Cm: 20-50(46),,,,no
Eswatini,"Feb 22, 2021",5:28:00 AM,2021,Mtsambama,8,1,-26.9233,31.2984,600.8,5,media/1613989745878.jpg,9,4,sloping,medium_gradient_hill,midslope,,no,no,no,yes,yes,yes,yes,,yes,yes,yes,yes,2,2,2,2,2,2,2,2,03to30,yes,"This plot consists of trees with few shrubs, the soil is a pathway crossing along subplot 1and 3.",no,communal,no,yes,no,,This is a virgin land.,under5,under5,under5,under5,sheet,sheet,sheet,sheet,,0,none,30,35,50,38,3,3,3,4,5,6,5,5,bushland,,0,0,1,0,1,0,1,0,0,,,,MHV5OYMPX6W2SJX8I5M6VTH4I,CM: 20-50(25),,,,no
