SSN,Country,Site,Cluster,Plot,DepthTop,DepthBottom,Depthcode,Year,SOC,TN,pH,ExBas,ExCa,ExMg,ExK,ExNa,Sand,Clay
wa038357,Eswatini,matsanjeni,7,13,0,20,Topsoil_CM,2020,9.7713,0.9147,6.2313,8.9836,5.7498,2.5309,0.4793,0.2759,51.3343,29.6974
wa038358,Eswatini,matsanjeni,7,13,0,20,Topsoil_CM,2020,4.5363,0.3716,6.2219,3.4258,2.2801,0.8732,0.2024,0.1626,77.5759,11.3188
wa038359,Eswatini,matsanjeni,7,13,20,50,Subsoil_CM,2020,11.0631,1.0799,6.0458,9.8905,6.4794,2.7118,0.4689,0.2553,46.8547,31.8349
wa038360,Eswatini,matsanjeni,7,14,0,20,Topsoil_CM,2020,13.0896,1.3891,6.2749,10.3096,6.9298,2.7378,0.616,0.2771,48.5023,29.5725
wa038361,Eswatini,matsanjeni,7,15,0,20,Topsoil_CM,2020,12.7562,1.2981,6.2737,11.6795,7.6688,3.0964,0.5966,0.2618,46.3679,32.6264
wa038362,Eswatini,matsanjeni,7,15,20,50,Subsoil_CM,2020,11.5629,1.1335,6.2381,11.0197,7.1796,2.9383,0.5219,0.237,46.4067,31.9817
wa038363,Eswatini,matsanjeni,8,3,0,20,Topsoil_CM,2020,13.6899,1.4636,6.576,20.7888,13.9862,6.2544,0.9868,0.37,17.3504,63.4771
wa038364,Eswatini,matsanjeni,8,3,20,50,Subsoil_CM,2020,12.227,1.2163,6.8164,19.149,12.8283,5.4644,0.7921,0.3316,21.0159,58.1225
wa038365,Eswatini,matsanjeni,8,3,20,50,Subsoil_CM,2020,21.339,1.8096,6.4484,20.6042,13.5781,6.2586,0.8499,0.2681,16.0352,58.8728
wa038366,Eswatini,matsanjeni,8,5,0,20,Topsoil_CM,2020,11.3388,1.1162,6.2603,12.7994,8.0677,3.7935,0.6495,0.3393,34.1534,45.6901
wa038367,Eswatini,matsanjeni,8,6,0,20,Topsoil_CM,2020,9.5415,0.8942,6.059,8.0004,4.9037,2.3577,0.428,0.1792,51.3926,28.6406
wa038368,Eswatini,matsanjeni,8,7,0,20,Topsoil_CM,2020,23.6302,2.146,6.0572,20.1025,13.1454,6.7297,0.8391,0.375,17.6815,57.9543
wa038369,Eswatini,matsanjeni,8,8,0,20,Topsoil_CM,2020,18.2314,1.838,6.5223,23.527,15.2458,6.8958,0.8998,0.3364,26.2258,51.4194
wa038370,Eswatini,matsanjeni,8,9,0,20,Topsoil_CM,2020,11.2715,1.0732,6.3377,13.3957,8.8884,3.4226,0.5198,0.3196,38.4533,38.915
wa038371,Eswatini,matsanjeni,8,10,0,20,Topsoil_CM,2020,6.8021,0.6556,8.3084,46.4906,39.6823,3.7243,0.7815,0.8756,54.4654,31.6981
wa038372,Eswatini,matsanjeni,8,10,20,50,Subsoil_CM,2020,8.4575,0.8038,6.7756,12.1914,8.2905,2.898,0.5075,0.45,47.3532,32.7086
wa038373,Eswatini,matsanjeni,8,11,0,20,Topsoil_CM,2020,7.6682,0.6814,6.8074,10.31,7.0765,2.4267,0.5095,0.364,60.5083,24.1748
wa038374,Eswatini,matsanjeni,8,12,0,20,Topsoil_CM,2020,23.1106,2.1203,6.1308,14.0551,9.7011,3.7739,0.578,0.1728,34.0099,36.8326
wa038375,Eswatini,matsanjeni,8,13,0,20,Topsoil_CM,2020,15.9446,1.5786,6.6404,14.7395,10.34,3.7219,0.7808,0.3048,44.0117,35.0443
wa038376,Eswatini,matsanjeni,8,13,20,25,Subsoil_CM,2020,16.0898,1.5822,6.5975,13.8028,9.6162,3.2758,0.7414,0.2454,42.5911,34.1393
wa038377,Eswatini,matsanjeni,8,15,0,20,Topsoil_CM,2020,15.1286,1.5359,6.7045,17.933,11.786,5.0346,0.82,0.3257,37.5844,40.035
wa038378,Eswatini,matsanjeni,8,15,20,50,Subsoil_CM,2020,12.0271,1.2767,6.6553,12.2016,8.2688,2.9692,0.6806,0.313,47.7252,32.0141
wa038379,Eswatini,matsanjeni,9,2,0,20,Topsoil_CM,2020,31.2007,3.0247,6.1285,34.1,23.4004,9.2007,1.0309,0.3664,11.5328,64.72
wa038380,Eswatini,matsanjeni,9,2,20,50,Subsoil_CM,2020,27.4421,2.5059,6.0858,29.6269,20.3412,8.4222,0.9611,0.3929,12.3627,65.6531
wa038381,Eswatini,matsanjeni,9,3,0,20,Topsoil_CM,2020,25.9979,2.5492,6.1253,22.5047,14.8837,6.5806,0.8092,0.298,25.4084,47.4996
wa038382,Eswatini,matsanjeni,9,5,0,20,Topsoil_CM,2020,15.9114,1.5251,6.1395,17.022,11.2229,5.3472,0.746,0.2711,18.4931,61.5653
wa038383,Eswatini,matsanjeni,9,5,20,50,Subsoil_CM,2020,17.2753,1.6505,6.1689,19.1329,12.467,6.4419,0.7899,0.3077,14.5792,66.1888
wa038384,Eswatini,matsanjeni,9,7,0,20,Topsoil_CM,2020,33.589,3.2949,6.3509,35.4394,24.3758,9.1862,1.3024,0.3404,13.5555,59.9556
wa038385,Eswatini,matsanjeni,9,8,0,20,Topsoil_CM,2020,16.3364,1.5331,6.4156,18.222,12.4089,4.7644,0.7903,0.2651,18.6075,55.5309
wa038386,Eswatini,matsanjeni,9,9,0,20,Topsoil_CM,2020,23.2761,2.1745,6.1969,30.0454,19.1514,8.7985,1.0797,0.3337,10.844,67.6001
wa038387,Eswatini,matsanjeni,9,10,0,20,Topsoil_CM,2020,25.1858,2.415,6.3428,20.9504,15.4162,5.1822,0.9596,0.1897,19.7752,53.1978
wa038388,Eswatini,matsanjeni,9,11,0,20,Topsoil_CM,2020,30.6134,3.0407,6.2669,25.9052,17.7344,6.6503,0.9005,0.3082,26.3513,42.5455
wa038389,Eswatini,matsanjeni,9,14,0,20,Topsoil_CM,2020,33.4612,3.3642,6.4838,31.4882,22.5378,8.2829,1.0988,0.458,17.0513,54.9505
wa038390,Eswatini,matsanjeni,9,15,20,40,Subsoil_CM,2020,16.309,1.6499,6.1426,24.6918,15.7621,7.4855,0.9867,0.4253,9.0872,72.0237
wa038391,Eswatini,matsanjeni,10,1,0,20,Topsoil_CM,2020,29.4277,2.5119,6.2489,30.6972,20.4685,8.4241,1.1701,0.3144,9.9612,67.0625
wa038392,Eswatini,matsanjeni,10,2,0,20,Topsoil_CM,2020,36.9978,3.1559,6.0984,28.68,19.9126,8.3008,0.723,0.357,16.8339,53.7375
wa038393,Eswatini,matsanjeni,10,4,0,20,Topsoil_CM,2020,33.2534,3.0625,6.0448,25.2726,17.2829,7.5041,0.8784,0.2545,15.3033,58.6128
wa038394,Eswatini,matsanjeni,10,4,20,35,Subsoil_CM,2020,15.1145,1.3097,6.3678,13.8361,9.1335,3.9328,0.6525,0.2008,27.216,55.3339
wa038395,Eswatini,matsanjeni,10,5,0,20,Topsoil_CM,2020,24.2483,2.1532,6.4408,30.985,20.119,9.4988,0.8573,0.4427,11.3759,66.1339
wa038396,Eswatini,matsanjeni,10,5,20,50,Subsoil_CM,2020,24.1416,2.2006,6.3878,31.0105,19.8546,9.7023,0.7654,0.5486,12.9776,63.8811
wa038397,Eswatini,matsanjeni,10,6,0,20,Topsoil_CM,2020,26.0368,2.1677,6.0217,24.6329,16.2531,7.389,0.8678,0.273,8.636,71.8747
wa038398,Eswatini,matsanjeni,10,9,0,20,Topsoil_CM,2020,17.9468,1.5699,6.3264,20.6222,13.1725,7.0603,0.7407,0.3738,18.2175,60.102
wa038399,Eswatini,matsanjeni,10,12,0,20,Topsoil_CM,2020,17.1157,1.6263,6.1189,20.8393,13.3585,6.8047,0.7773,0.3541,10.697,71.4078
wa038400,Eswatini,matsanjeni,10,13,0,20,Topsoil_CM,2020,23.3683,2.0881,6.3557,28.6553,18.4227,8.9444,0.7801,0.5157,12.5874,62.8784
wa038401,Eswatini,matsanjeni,10,13,20,50,Subsoil_CM,2020,22.0783,2.0436,6.2796,28.3489,18.2555,9.3018,0.8569,0.6153,13.3204,64.0766
wa038402,Eswatini,matsanjeni,10,14,0,20,Topsoil_CM,2020,26.6199,2.2704,5.9415,20.5121,13.9868,6.055,0.7573,0.2168,11.1748,68.0769
wa038403,Eswatini,matsanjeni,10,15,0,20,Topsoil_CM,2020,26.3799,2.4773,6.0877,26.0233,16.4881,8.1078,0.9077,0.3051,12.9215,64.468
wa038404,Eswatini,matsanjeni,11,1,0,20,Topsoil_CM,2020,50.3766,4.6965,6.3129,35.6862,25.5707,8.498,1.2389,0.3437,19.2768,46.1142
wa038406,Eswatini,matsanjeni,11,4,0,20,Topsoil_CM,2020,15.6841,1.3386,6.3452,16.7094,11.1701,5.2712,0.6035,0.2992,19.8919,58.036
wa038407,Eswatini,matsanjeni,11,6,0,20,Topsoil_CM,2020,6.4524,0.6518,6.7978,14.1164,9.1002,4.3325,0.4873,0.3543,27.1983,59.3001
wa038408,Eswatini,matsanjeni,11,6,20,50,Subsoil_CM,2020,5.6046,0.5716,6.8195,14.2019,8.889,4.3844,0.4571,0.4539,29.4443,56.1664
wa038409,Eswatini,matsanjeni,11,8,0,20,Topsoil_CM,2020,25.2085,2.2931,6.6282,33.5989,22.7322,9.4179,1.0579,0.3708,11.4853,66.5789
wa038410,Eswatini,matsanjeni,11,8,20,40,Subsoil_CM,2020,23.1949,2.1166,6.6919,34.7488,23.7044,9.7701,1.0014,0.4701,10.3275,69.0774
wa038411,Eswatini,matsanjeni,11,9,0,20,Topsoil_CM,2020,9.7528,0.9651,6.2269,11.591,7.3469,3.7226,0.4802,0.3502,29.7976,52.1139
wa038412,Eswatini,matsanjeni,11,9,20,50,Subsoil_CM,2020,8.5129,0.7924,6.2926,10.5207,6.7237,3.3289,0.4216,0.3206,37.9887,44.0084
wa038413,Eswatini,matsanjeni,11,10,0,20,Topsoil_CM,2020,27.3799,2.3681,6.1848,32.3633,21.2779,9.4459,0.962,0.3597,10.4108,68.5727
wa038414,Eswatini,matsanjeni,11,10,20,35,Subsoil_CM,2020,26.4786,2.2743,6.2248,32.4886,21.5702,9.2907,0.9769,0.3417,9.6783,69.4926
wa038415,Eswatini,matsanjeni,11,12,0,20,Topsoil_CM,2020,26.0174,2.2485,6.1983,26.4489,17.8004,8.0926,0.8933,0.289,14.2639,64.8872
wa038416,Eswatini,matsanjeni,11,12,20,50,Subsoil_CM,2020,26.7795,2.2895,6.1745,29.7866,19.5941,9.1645,0.908,0.3312,10.504,68.9801
wa038417,Eswatini,matsanjeni,11,13,0,20,Topsoil_CM,2020,22.9995,2.1568,6.2323,24.3656,16.4137,7.9142,1.0095,0.3034,14.101,65.5194
wa038418,Eswatini,matsanjeni,11,14,0,20,Topsoil_CM,2020,58.0558,5.1356,6.3993,37.1322,26.3489,8.6989,1.2388,0.3506,19.477,44.2243
wa038419,Eswatini,matsanjeni,11,14,20,40,Subsoil_CM,2020,47.4937,4.1197,6.3683,33.2251,23.7844,7.7429,1.183,0.2562,22.5449,48.0544
wa038420,Eswatini,matsanjeni,11,15,0,20,Topsoil_CM,2020,22.1677,1.9192,6.1972,24.1686,15.6209,7.9488,0.8101,0.3578,13.0687,66.2297
wa038421,Eswatini,matsanjeni,11,15,20,50,Subsoil_CM,2020,20.2384,1.6624,6.257,19.8208,13.3201,6.0129,0.7223,0.2887,17.7553,62.7174
wa038422,Eswatini,matsanjeni,12,1,0,20,Topsoil_CM,2020,16.3864,1.6128,7.2808,39.0224,26.1917,11.5525,0.9839,0.7715,9.5193,72.7172
wa038423,Eswatini,matsanjeni,12,1,20,35,Subsoil_CM,2020,16.1223,1.5515,7.2228,35.5958,22.9369,10.9256,0.9127,0.8083,12.0072,67.7338
wa038424,Eswatini,matsanjeni,12,2,0,20,Topsoil_CM,2020,17.8069,1.5713,6.2257,20.1052,12.6324,7.1241,0.6647,0.3209,12.6957,66.7099
wa038425,Eswatini,matsanjeni,12,2,20,35,Subsoil_CM,2020,17.2171,1.5437,6.1781,18.8376,12.1605,6.7203,0.6773,0.3754,15.0481,63.8027
wa038427,Eswatini,matsanjeni,12,5,20,50,Subsoil_CM,2020,21.5583,1.9546,6.122,22.0777,14.2477,7.8459,0.8344,0.4372,12.859,64.991
wa038428,Eswatini,matsanjeni,12,5,20,,Subsoil_CM,2020,23.496,2.1264,6.4922,26.3502,17.2942,7.9417,0.7929,0.3452,19.5241,51.3203
wa038429,Eswatini,matsanjeni,12,6,0,20,Topsoil_CM,2020,21.7507,1.9105,6.1327,22.0371,13.9584,7.7411,0.7893,0.4185,12.2694,65.6633
wa038430,Eswatini,matsanjeni,12,6,20,50,Subsoil_CM,2020,24.0285,2.1921,6.465,28.8635,18.2274,8.3201,0.7774,0.3922,18.2276,52.0465
wa038431,Eswatini,matsanjeni,12,9,0,20,Topsoil_CM,2020,4.6108,0.3663,6.2687,4.0731,2.6639,1.2214,0.2211,0.1591,74.9655,15.9912
wa038432,Eswatini,matsanjeni,12,9,20,40,Subsoil_CM,2020,12.4659,1.135,8.1475,43.945,33.1933,9.4311,0.9293,1.3113,18.9401,61.6356
wa038433,Eswatini,matsanjeni,12,9,0,20,Topsoil_CM,2020,14.2881,1.2538,7.5442,35.1457,22.9866,10.0608,0.8619,0.9333,15.9551,64.1454
wa038434,Eswatini,matsanjeni,12,10,0,20,Topsoil_CM,2020,17.4863,1.5645,6.6334,21.8696,14.0595,6.9045,0.7839,0.4739,21.2802,53.5543
wa038435,Eswatini,matsanjeni,12,10,20,50,Subsoil_CM,2020,15.5184,1.4241,6.8305,22.2865,14.2036,6.8382,0.73,0.5155,21.391,53.1138
wa038436,Eswatini,matsanjeni,12,11,0,20,Topsoil_CM,2020,11.6414,1.1395,6.1542,7.8331,5.0999,2.0851,0.4282,0.1683,59.0271,22.9688
wa038437,Eswatini,matsanjeni,12,12,0,20,Topsoil_CM,2020,17.7212,1.6054,6.6698,24.0655,15.6084,7.5605,0.8559,0.5603,17.6116,57.8211
wa038438,Eswatini,matsanjeni,12,12,20,40,Subsoil_CM,2020,17.6911,1.5992,6.7043,24.1544,15.8102,7.3808,0.8518,0.5824,18.2721,56.7636
wa038439,Eswatini,matsanjeni,12,12,20,35,Subsoil_CM,2020,10.1174,1.0586,6.8714,15.626,10.3571,4.4974,0.4563,0.3899,48.3775,29.907
wa038440,Eswatini,matsanjeni,12,13,0,20,Topsoil_CM,2020,21.2818,1.8609,6.1032,19.1549,12.3981,6.7825,0.7594,0.3089,15.1234,63.3803
wa038441,Eswatini,matsanjeni,12,13,20,50,Subsoil_CM,2020,21.3126,1.863,6.0989,18.8686,12.4768,6.1623,0.8135,0.3171,13.544,64.3374
wa038442,Eswatini,matsanjeni,12,14,0,20,Topsoil_CM,2020,18.947,1.7246,6.6401,28.15,17.3685,9.2127,0.8041,0.5763,13.4813,63.9588
wa038443,Eswatini,matsanjeni,12,14,20,50,Subsoil_CM,2020,18.663,1.7092,6.7099,29.6763,19.0871,9.4746,0.8226,0.6216,13.1009,64.6949
wa038444,Eswatini,matsanjeni,12,15,0,20,Topsoil_CM,2020,15.0341,1.4328,6.1754,15.1116,10.2766,4.936,0.6963,0.4749,19.0314,57.3895
wa038445,Eswatini,matsanjeni,12,15,20,50,Subsoil_CM,2020,16.187,1.5043,6.2712,19.0394,12.1809,6.5001,0.7859,0.5247,15.1934,64.0247
wa038446,Eswatini,matsanjeni,13,1,0,20,Topsoil_CM,2020,17.9907,1.5553,6.4374,29.2667,18.7595,8.5162,0.9385,0.3561,12.3025,74.9904
wa038447,Eswatini,matsanjeni,13,1,20,50,Subsoil_CM,2020,17.7162,1.5691,6.494,29.6002,19.0406,8.5438,1.0276,0.3811,13.8572,72.9865
wa038448,Eswatini,matsanjeni,13,2,0,20,Topsoil_CM,2020,37.2764,3.1363,6.0563,29.9456,20.5019,8.072,0.746,0.2508,16.0203,61.6103
wa038449,Eswatini,matsanjeni,13,4,0,20,Topsoil_CM,2020,33.456,2.7465,6.0889,30.4711,20.6327,8.3864,0.8814,0.2651,14.2258,64.9746
wa038450,Eswatini,matsanjeni,13,5,20,50,Subsoil_CM,2020,7.7465,0.869,6.4723,10.0768,6.354,2.8788,0.4786,0.1956,48.1963,32.8001
wa038451,Eswatini,matsanjeni,13,6,0,20,Topsoil_CM,2020,28.8497,2.2476,6.4321,32.3153,22.0931,8.8051,1.3092,0.2623,13.92,73.0434
wa038452,Eswatini,matsanjeni,13,6,20,50,Subsoil_CM,2020,24.553,1.944,6.5372,30.7176,20.886,8.7789,1.061,0.2473,13.9161,74.1575
wa038453,Eswatini,matsanjeni,13,7,0,20,Topsoil_CM,2020,29.106,2.1196,6.5153,32.3401,22.0912,8.6767,1.0088,0.4104,14.9783,65.2525
wa038454,Eswatini,matsanjeni,13,7,20,50,Subsoil_CM,2020,21.6792,1.7014,6.8518,31.9581,21.7696,9.4939,0.8797,0.4891,12.3142,70.7778
wa038455,Eswatini,matsanjeni,13,9,0,20,Topsoil_CM,2020,25.3918,1.958,6.5824,32.7889,22.0154,8.6109,1.1252,0.372,15.9697,68.3615
wa038456,Eswatini,matsanjeni,13,10,0,20,Topsoil_CM,2020,20.1423,1.6907,6.4824,29.0401,18.9496,8.4826,0.9455,0.2373,13.8574,74.2393
wa038457,Eswatini,matsanjeni,13,10,20,50,Subsoil_CM,2020,17.3927,1.5386,6.4902,28.4476,18.4385,8.4405,0.9476,0.2338,15.0252,75.0249
wa038458,Eswatini,matsanjeni,13,11,0,20,Topsoil_CM,2020,37.3373,2.8643,6.2494,32.1499,22.3389,8.7295,1.0659,0.2829,16.6697,64.0371
wa038459,Eswatini,matsanjeni,13,14,0,20,Topsoil_CM,2020,18.6539,1.6251,6.2027,25.9163,16.9451,7.619,1.0249,0.2487,10.6181,73.8665
wa038460,Eswatini,matsanjeni,13,14,20,40,Subsoil_CM,2020,20.2098,1.7177,6.1449,25.8322,17.2027,7.3316,0.96,0.219,10.7037,74.0567
wa038461,Eswatini,mafutseni,13,14,0,20,Topsoil_CM,2018,7.6792,0.7311,5.992,5.5077,3.5983,1.7284,0.2936,0.1797,64.5048,20.3775
wa038462,Eswatini,matsanjeni,13,15,0,20,Topsoil_CM,2020,21.6411,1.7245,7.1935,39.0031,26.3597,10.9655,1.1105,0.6641,18.6719,68.0654
wa038463,Eswatini,matsanjeni,13,15,20,50,Subsoil_CM,2020,19.8239,1.6452,7.8127,44.5952,30.961,11.4441,1.1376,0.8273,23.1993,66.6569
wa038464,Eswatini,matsanjeni,14,1,0,20,Topsoil_CM,2020,32.4681,2.9318,6.1379,25.7521,17.8865,6.2982,0.9411,0.2408,15.4189,65.2765
wa038465,Eswatini,matsanjeni,14,2,0,20,Topsoil_CM,2020,30.609,2.7223,6.3336,29.7372,20.3096,8.0725,0.9901,0.2473,18.3937,64.4879
wa038466,Eswatini,matsanjeni,14,2,20,50,Subsoil_CM,2020,30.5276,2.6255,6.3614,29.1255,19.9406,8.0343,0.9694,0.2256,17.7458,67.3641
wa038467,Eswatini,mafutseni,14,2,20,50,Subsoil_CM,2018,6.9037,0.859,7.1062,22.7693,14.5111,6.9018,0.6175,1.0027,23.2527,63.3926
wa038468,Eswatini,matsanjeni,14,4,0,20,Topsoil_CM,2020,51.3535,4.4699,6.2638,33.1392,24.0984,7.3868,1.3833,0.3227,30.4521,49.3043
wa038469,Eswatini,mafutseni,14,4,0,20,Topsoil_CM,2018,13.8826,1.4806,6.0725,19.3094,12.4937,6.5639,0.7276,0.3566,19.0159,64.1246
wa038470,Eswatini,mafutseni,14,4,20,50,Subsoil_CM,2018,9.4397,1.1635,6.2858,22.9474,14.3758,7.4575,0.9158,0.5596,21.3767,63.5882
wa038471,Eswatini,mafutseni,14,7,20,34,Subsoil_CM,2018,10.3787,1.1796,6.1813,12.0104,7.705,3.5446,0.4944,0.2577,41.714,36.8714
wa038472,Eswatini,matsanjeni,14,8,0,20,Topsoil_CM,2020,37.373,2.9297,6.1749,30.208,20.7215,8.6189,0.8642,0.2451,20.4886,62.0381
wa038473,Eswatini,mafutseni,14,9,0,20,Topsoil_CM,2018,10.8667,0.9974,6.3573,9.6086,6.535,2.3571,0.4039,0.198,52.8516,28.1502
wa038474,Eswatini,matsanjeni,14,10,0,20,Topsoil_CM,2020,34.5741,3.0219,5.5317,17.6104,12.1793,4.142,0.7863,0.2111,19.492,54.1811
wa038475,Eswatini,matsanjeni,14,11,0,20,Topsoil_CM,2020,37.7973,3.1521,6.0581,29.1229,19.9976,7.9689,0.8103,0.2029,16.9667,67.4399
wa038476,Eswatini,matsanjeni,14,12,0,20,Topsoil_CM,2020,30.5824,2.4713,6.2041,30.6993,20.7788,8.8324,1.0994,0.2408,13.5991,71.3202
wa038477,Eswatini,matsanjeni,14,12,20,50,Subsoil_CM,2020,30.5522,2.5007,6.2224,30.1722,20.3968,8.6156,1.0343,0.2247,13.614,71.3468
wa038478,Eswatini,matsanjeni,14,13,0,20,Topsoil_CM,2020,23.7012,2.0671,6.0482,22.7699,14.8697,7.1537,1.0351,0.2728,13.3282,66.0379
wa038479,Eswatini,matsanjeni,14,13,20,50,Subsoil_CM,2020,23.1381,2.0081,6.1261,22.0143,14.7438,6.6494,1.0254,0.2069,13.0903,67.873
wa038480,Eswatini,matsanjeni,14,14,0,20,Topsoil_CM,2020,41.4385,3.288,6.4742,36.3631,25.8655,9.1597,1.0764,0.3168,23.019,58.5115
wa038481,Eswatini,matsanjeni,14,15,0,20,Topsoil_CM,2020,27.3519,2.3103,6.2402,30.8074,20.5882,8.6278,1.0189,0.2536,18.056,69.0098
wa038482,Eswatini,matsanjeni,15,2,0,20,Topsoil_CM,2020,14.7097,1.4128,6.2122,12.6838,8.1749,3.3424,0.5483,0.1779,25.4712,52.6987
wa038483,Eswatini,matsanjeni,15,2,20,35,Subsoil_CM,2020,16.3763,1.6342,6.145,14.1054,9.4508,3.9635,0.7563,0.2153,18.0209,63.107
wa038484,Eswatini,matsanjeni,15,3,0,20,Topsoil_CM,2020,19.064,1.5827,6.4783,19.1629,13.2956,5.5589,0.7636,0.2063,16.3398,62.4779
wa038485,Eswatini,matsanjeni,15,3,20,50,Subsoil_CM,2020,20.4339,1.7413,6.3011,20.1715,13.5721,5.858,0.8378,0.2219,13.3043,66.0761
wa038486,Eswatini,matsanjeni,15,4,0,20,Topsoil_CM,2020,18.9517,1.7436,6.0074,15.4997,10.4112,4.5441,0.6375,0.153,18.2096,60.4729
wa038487,Eswatini,matsanjeni,15,4,20,50,Subsoil_CM,2020,16.2614,1.5707,6.1412,17.8641,12.0344,5.7145,0.62,0.188,15.2445,66.6735
wa038488,Eswatini,matsanjeni,15,4,50,80,Subsoil_CM,2020,16.7167,1.5695,6.1762,18.9614,12.5547,5.6264,0.6458,0.1757,15.1335,66.7429
wa038489,Eswatini,matsanjeni,15,6,0,20,Topsoil_CM,2020,20.7679,1.7903,7.1634,32.3181,21.3773,8.9234,0.7027,0.4871,21.7541,62.1696
wa038490,Eswatini,matsanjeni,15,6,20,30,Subsoil_CM,2020,19.7018,1.6198,7.0643,29.5734,20.124,8.105,0.7297,0.4293,25.375,55.8484
wa038491,Eswatini,matsanjeni,15,7,0,20,Topsoil_CM,2020,17.45,1.6317,6.0778,14.555,9.614,4.0161,0.7418,0.1822,16.452,65.6256
wa038492,Eswatini,matsanjeni,15,8,0,20,Topsoil_CM,2020,18.8228,1.66,6.0207,14.9131,10.4243,4.0912,0.7115,0.1545,14.9252,65.9406
wa038493,Eswatini,matsanjeni,15,9,0,20,Topsoil_CM,2020,16.9781,1.6196,6.1002,15.7394,10.6628,4.7664,0.6685,0.2,18.9849,63.1272
wa038494,Eswatini,matsanjeni,15,9,20,43,Subsoil_CM,2020,16.7254,1.5856,6.0359,15.3414,10.4153,4.7325,0.6759,0.1988,18.781,61.4165
wa038495,Eswatini,matsanjeni,15,10,0,20,Topsoil_CM,2020,16.9369,1.543,6.3028,17.1061,12.0075,4.2877,0.7884,0.1898,19.1885,64.5487
wa038496,Eswatini,matsanjeni,15,11,0,20,Topsoil_CM,2020,12.3063,1.247,6.1648,14.4675,9.3272,4.0128,0.7072,0.1676,16.7966,69.1503
wa038497,Eswatini,matsanjeni,15,11,20,50,Subsoil_CM,2020,11.5887,1.1565,6.2452,14.8106,9.5358,4.0519,0.7102,0.1774,18.2751,68.8142
wa038498,Eswatini,matsanjeni,15,15,0,20,Topsoil_CM,2020,12.3049,1.1835,6.0199,10.7931,7.0839,2.681,0.4876,0.1734,31.0045,48.8567
wa038499,Eswatini,matsanjeni,15,15,20,50,Subsoil_CM,2020,14.2484,1.3901,6.0482,12.6682,8.2825,3.7527,0.5591,0.2072,23.4927,58.4125
wa038500,Eswatini,matsanjeni,16,3,0,20,Topsoil_CM,2020,23.9909,2.136,6.5943,26.9434,18.0544,7.9377,0.8922,0.2816,21.8848,57.046
wa038501,Eswatini,matsanjeni,16,4,0,20,Topsoil_CM,2020,14.9103,1.3763,6.3133,13.2177,9.1066,3.7117,0.5954,0.1556,34.3965,47.17
wa038502,Eswatini,matsanjeni,16,6,0,20,Topsoil_CM,2020,18.1414,1.4978,7.2932,29.9622,19.5135,8.036,0.767,0.4619,32.3643,47.1306
wa038503,Eswatini,matsanjeni,16,7,0,20,Topsoil_CM,2020,20.2578,1.9985,6.1633,19.5548,13.0091,5.9152,0.8187,0.2143,15.6892,63.3514
wa038504,Eswatini,matsanjeni,16,8,0,20,Topsoil_CM,2020,19.1166,1.8759,6.1859,21.7639,14.3006,6.829,0.7401,0.2439,15.9626,63.5193
wa038505,Eswatini,matsanjeni,16,8,20,40,Subsoil_CM,2020,20.3537,1.9653,6.2134,22.9227,15.2038,7.256,0.8384,0.2574,15.9424,64.7099
wa038506,Eswatini,matsanjeni,16,10,0,20,Topsoil_CM,2020,17.7461,1.6848,6.1766,14.35,9.8389,3.7822,0.6968,0.1775,26.544,51.2463
wa038507,Eswatini,matsanjeni,16,11,0,20,Topsoil_CM,2020,31.0078,2.7584,6.577,29.9552,20.0863,8.2043,0.8891,0.2719,30.4875,44.665
wa038508,Eswatini,matsanjeni,16,13,0,20,Topsoil_CM,2020,17.4775,1.6188,6.2003,16.0684,10.961,4.3022,0.6545,0.1931,20.5987,61.3841
wa038509,Eswatini,matsanjeni,16,13,20,50,Subsoil_CM,2020,18.7508,1.9006,6.2145,17.3367,11.9518,4.9075,0.7821,0.1906,21.1635,57.5961
wa038510,Eswatini,matsanjeni,16,14,0,20,Topsoil_CM,2020,17.9841,1.7238,6.2156,15.7212,11.0419,4.3635,0.7033,0.171,24.7853,50.2285
wa038511,Eswatini,matsanjeni,16,15,0,20,Topsoil_CM,2020,18.7752,1.8779,6.1456,16.7671,11.5194,4.7373,0.715,0.1918,21.0012,55.8282
wa038512,Eswatini,hosea,1,3,20,50,Subsoil,2020,12.1781,1.2653,6.1794,6.9537,4.2726,1.694,0.9375,0.1221,32.0211,52.2088
wa038513,Eswatini,hosea,1,3,0,20,Topsoil,2020,13.1218,1.3398,6.0462,6.689,4.0796,1.6743,0.9073,0.0941,33.1558,47.4807
wa038514,Eswatini,hosea,1,4,20,50,Subsoil,2020,5.3069,0.6772,6.2562,10.094,5.7493,3.5929,0.3985,0.2627,35.1336,45.6879
wa038515,Eswatini,hosea,1,4,0,20,Topsoil,2020,11.8089,1.3071,6.2159,11.6846,7.5713,3.2602,0.4263,0.2088,38.5138,35.893
wa038516,Eswatini,hosea,1,5,0,20,Topsoil,2020,19.6767,2.0465,5.2928,8.1607,5.1175,2.3254,0.4552,0.1914,39.176,36.748
wa038517,Eswatini,hosea,1,6,20,50,Subsoil,2020,7.7347,0.8942,5.951,6.269,3.8405,1.9208,0.3201,0.1751,52.8558,26.7904
wa038518,Eswatini,hosea,1,6,0,20,Topsoil,2020,6.696,0.8385,6.3112,7.9975,4.872,2.2606,0.3761,0.2561,49.5853,28.9349
